[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+2.706093E+00	+3.271665E-03
+2.706799E+00	+3.276760E-03
+2.707001E+00	+3.281955E-03
+2.706697E+00	+3.286544E-03
+2.707304E+00	+3.291739E-03
+2.707001E+00	+3.296833E-03
+2.707203E+00	+3.301675E-03
+2.707506E+00	+3.306669E-03
+2.707808E+00	+3.311712E-03
+2.708010E+00	+3.316756E-03
+2.708513E+00	+3.321649E-03
+2.708212E+00	+3.326743E-03
+2.708513E+00	+3.331686E-03
+2.708817E+00	+3.336629E-03
+2.708715E+00	+3.341673E-03
+2.708715E+00	+3.346818E-03
+2.709120E+00	+3.351558E-03
+2.709421E+00	+3.356754E-03
+2.709724E+00	+3.361646E-03
+2.709826E+00	+3.366488E-03
+2.710228E+00	+3.371582E-03
+2.710129E+00	+3.376677E-03
+2.710129E+00	+3.381771E-03
+2.710531E+00	+3.386714E-03
+2.710733E+00	+3.391707E-03
+2.710936E+00	+3.396700E-03
+2.710936E+00	+3.401441E-03
+2.711237E+00	+3.406889E-03
+2.711338E+00	+3.411731E-03
+2.711540E+00	+3.416522E-03
+2.711742E+00	+3.421717E-03
+2.711945E+00	+3.426559E-03
+2.712044E+00	+3.431804E-03
+2.711945E+00	+3.436646E-03
+2.712145E+00	+3.441540E-03
+2.712246E+00	+3.446735E-03
+2.712751E+00	+3.451576E-03
+2.713154E+00	+3.456519E-03
+2.713255E+00	+3.461613E-03
+2.713356E+00	+3.466607E-03
+2.714163E+00	+3.471701E-03
+2.713659E+00	+3.476694E-03
+2.713659E+00	+3.481688E-03
+2.713961E+00	+3.486480E-03
+2.714970E+00	+3.491372E-03
+2.714466E+00	+3.496667E-03
+2.714970E+00	+3.502165E-03
+2.714666E+00	+3.506957E-03
+2.714970E+00	+3.512152E-03
+2.715878E+00	+3.517095E-03
+2.715776E+00	+3.522189E-03
+2.715475E+00	+3.527082E-03
+2.715574E+00	+3.531873E-03
+2.715675E+00	+3.537118E-03
+2.716282E+00	+3.542062E-03
+2.716080E+00	+3.547105E-03
+2.716583E+00	+3.552099E-03
+2.717089E+00	+3.557041E-03
+2.716482E+00	+3.562287E-03
+2.717291E+00	+3.567028E-03
+2.716988E+00	+3.571921E-03
+2.717089E+00	+3.577066E-03
+2.718098E+00	+3.581958E-03
+2.717592E+00	+3.587253E-03
+2.717693E+00	+3.592297E-03
+2.718098E+00	+3.597089E-03
+2.718298E+00	+3.602133E-03
+2.718197E+00	+3.607025E-03
+2.718298E+00	+3.612069E-03
+2.719206E+00	+3.616911E-03
+2.719006E+00	+3.621753E-03
+2.719105E+00	+3.627150E-03
+2.719206E+00	+3.631992E-03
+2.719006E+00	+3.636985E-03
+2.719610E+00	+3.642382E-03
+2.719711E+00	+3.647174E-03
+2.720013E+00	+3.651965E-03
+2.719913E+00	+3.657009E-03
+2.720215E+00	+3.661851E-03
+2.720316E+00	+3.666895E-03
+2.720518E+00	+3.671989E-03
+2.720720E+00	+3.676983E-03
+2.720821E+00	+3.681825E-03
+2.720821E+00	+3.686869E-03
+2.720921E+00	+3.692114E-03
+2.721224E+00	+3.696805E-03
+2.721426E+00	+3.701898E-03
+2.721628E+00	+3.706842E-03
+2.721729E+00	+3.711784E-03
+2.722132E+00	+3.716879E-03
+2.722233E+00	+3.722074E-03
+2.723141E+00	+3.726865E-03
+2.722635E+00	+3.731859E-03
+2.722837E+00	+3.736651E-03
+2.723141E+00	+3.741896E-03
+2.723242E+00	+3.746890E-03
+2.723242E+00	+3.751630E-03
+2.723644E+00	+3.756775E-03
+2.723644E+00	+3.761768E-03
+2.723644E+00	+3.766913E-03
+2.723745E+00	+3.771957E-03
+2.724049E+00	+3.776647E-03
+2.724150E+00	+3.781893E-03
+2.724754E+00	+3.786684E-03
+2.724552E+00	+3.791830E-03
+2.724653E+00	+3.796772E-03
+2.725260E+00	+3.801765E-03
+2.725359E+00	+3.807162E-03
+2.725058E+00	+3.811752E-03
+2.725662E+00	+3.816796E-03
+2.725561E+00	+3.821789E-03
+2.725662E+00	+3.826732E-03
+2.725763E+00	+3.831776E-03
